1.000000000000000000e+03;1.788994437865952802e+00
2.000000000000000000e+03;1.787959760453679214e+00
3.000000000000000000e+03;1.772981287764718639e+00
4.000000000000000000e+03;1.750121879954087190e+00
5.000000000000000000e+03;1.703634938118043340e+00
6.000000000000000000e+03;1.596824498578512497e+00
7.000000000000000000e+03;1.552762974016737241e+00
8.000000000000000000e+03;1.591935744762995819e+00
9.000000000000000000e+03;1.598468713676005848e+00
1.000000000000000000e+04;1.581426233455941466e+00
1.100000000000000000e+04;1.572337823976163840e+00
1.200000000000000000e+04;1.586398019055768938e+00
1.300000000000000000e+04;1.606378078921097519e+00
1.400000000000000000e+04;1.583289774974342645e+00
1.500000000000000000e+04;1.581882614729921199e+00
1.600000000000000000e+04;1.586745176698778126e+00
1.700000000000000000e+04;1.583250916738793146e+00
1.800000000000000000e+04;1.574668118000922323e+00
1.900000000000000000e+04;1.574325593295726078e+00
2.000000000000000000e+04;1.602831960196408723e+00
2.100000000000000000e+04;1.600814202388265439e+00
2.200000000000000000e+04;1.591771798486756540e+00
2.300000000000000000e+04;1.576012542211341572e+00
2.400000000000000000e+04;1.584427045319343197e+00
2.500000000000000000e+04;1.579577945037934583e+00
2.600000000000000000e+04;1.577927799132543774e+00
2.700000000000000000e+04;1.580194041203215383e+00
2.800000000000000000e+04;1.590621823921064548e+00
2.900000000000000000e+04;1.582053617413561764e+00
3.000000000000000000e+04;1.589903170108243557e+00
3.100000000000000000e+04;1.575642771287397936e+00
3.200000000000000000e+04;1.584776552096444080e+00
3.300000000000000000e+04;1.578848196720047170e+00
3.400000000000000000e+04;1.575183346909068804e+00
3.500000000000000000e+04;1.594129342389525528e+00
3.600000000000000000e+04;1.571403840966376864e+00
3.700000000000000000e+04;1.587382349156841732e+00
3.800000000000000000e+04;1.574405070635449766e+00
3.900000000000000000e+04;1.582127782247271242e+00
4.000000000000000000e+04;1.559187982452760801e+00
4.100000000000000000e+04;1.556874753468566519e+00
4.200000000000000000e+04;1.582107477613809987e+00
4.300000000000000000e+04;1.570414939032488633e+00
4.400000000000000000e+04;1.587044912456987422e+00
